Country Name,Year,Exports,FDI,GDP,Imports,Tariff_Rate,Trade_Balance,GDP_bil,FDI_bil,TB_bil
Malaysia,1999,95967605263.1579,-2472894736.84211,79148421052.6316,76139368421.0526,5.14,19828236842.1053,79.1484210526316,-2.47289473684211,19.8282368421053
Malaysia,2000,112286421052.632,-1761578947.36842,93789736842.1053,94266657894.7368,4.81,18019763157.895203,93.7897368421053,-1.7615789473684198,18.019763157895202
Malaysia,2001,102362894736.842,-287105263.157895,92783947368.4211,86181315789.4737,5.06,16181578947.368301,92.7839473684211,-0.28710526315789503,16.1815789473683
Malaysia,2002,108234289473.684,-1298684210.52632,100845526315.789,91669052631.5789,4.2,16565236842.105103,100.845526315789,-1.2986842105263199,16.5652368421051
Malaysia,2003,118569842105.263,-1103684210.52632,110202368421.053,96813289473.6842,4.57,21756552631.578796,110.202368421053,-1.10368421052632,21.756552631578796
Malaysia,2004,143900465789.474,-2562894736.84211,124749473684.211,118485742105.263,5.37,25414723684.211,124.749473684211,-2.56289473684211,25.414723684210998
Malaysia,2005,161352673617.096,-993682959.956471,143534405818.501,130577156825.972,4.27,30775516791.12401,143.534405818501,-0.9936829599564709,30.77551679112401
Malaysia,2006,182565806815.992,-53139540.9150182,162692258307.056,147094091222.415,3.68,35471715593.576996,162.692258307056,-0.0531395409150182,35.471715593576995
Malaysia,2007,205620995759.124,2744191223.46663,193549569477.733,167100535059.432,3.71,38520460699.691986,193.549569477733,2.74419122346663,38.52046069969199
Malaysia,2008,229973830065.324,7827500376.04625,230811614370.384,178661141067.388,3.89,51312688997.936005,230.811614370384,7.827500376046251,51.31268899793601
Malaysia,2009,186349502275.307,6626128851.69466,202257453036.641,144798529912.473,3.55,41550972362.834015,202.25745303664098,6.62612885169466,41.55097236283402
Malaysia,2010,222011698915.434,4463611679.29278,255017638455.59,181577107696.099,3.12,40434591219.33499,255.01763845559,4.46361167929278,40.43459121933499
Malaysia,2011,254006731759.289,2988958790.2415,297951668674.835,207570171795.727,4.17,46436559963.56201,297.95166867483505,2.9889587902415,46.43655996356201
Malaysia,2012,249376200391.976,8001103526.4077,314443047642.111,215500546428.504,4.41,33875653963.472015,314.443047642111,8.0011035264077,33.87565396347202
Malaysia,2013,244385450722.886,2111932221.82989,323276235524.415,216845113405.931,4.44,27540337316.954987,323.276235524415,2.11193222182989,27.540337316954986
Malaysia,2014,249538834188.691,5440442808.58191,338066095097.254,218197279528.567,1.28,31341554660.124023,338.06609509725405,5.44044280858191,31.341554660124025
Malaysia,2015,209568171911.514,684808753.488057,301355266964.947,186856480005.4,,22711691906.114014,301.355266964947,0.684808753488057,22.711691906114012
Malaysia,2016,201120552699.396,-3372772123.4964,301256033870.334,181130217390.477,4.02,19990335308.919006,301.25603387033397,-3.3727721234964,19.990335308919008
Malaysia,2017,223701888947.356,-3760088630.04333,319109094160.343,201713611086.109,,21988277861.24698,319.10909416034303,-3.76008863004333,21.988277861246978
Malaysia,2018,245885974787.62,-2539145749.3555,358788845712.53,221831504024.781,,24054470762.83899,358.78884571253,-2.5391457493555003,24.05447076283899
Malaysia,2019,238361133830.799,-1626970694.77508,365177721021.516,210860152696.505,,27500981134.294006,365.177721021516,-1.62697069477508,27.500981134294005
Malaysia,2020,208216918909.246,-762778047.379011,337456163961.211,186613472170.572,3.6,21603446738.67401,337.456163961211,-0.762778047379011,21.603446738674013
Malaysia,2021,263835854753.828,-7460181233.77477,373784823672.946,236855429232.085,3.62,26980425521.74301,373.784823672946,-7.46018123377477,26.980425521743012
Malaysia,2022,312879888024.449,-3216658618.69885,407605841348.235,283757847485.675,3.42,29122040538.773987,407.605841348235,-3.21665861869885,29.122040538773987
Malaysia,2023,274100270286.124,46861437.618879,399705169318.477,253665216645.138,,20435053640.985992,399.705169318477,0.046861437618878996,20.43505364098599
Malaysia,2024,301788640250.677,-2554721616.38745,,279090346965.465,,22698293285.211975,,-2.55472161638745,22.698293285211975
Mexico,1975,,,88000000000.0,,,,88.0,,
Mexico,1976,,,88875923765.072,,,,88.875923765072,,
Mexico,1977,,,81912018783.5024,,,,81.91201878350239,,
Mexico,1978,,,102648570299.117,,,,102.64857029911701,,
Mexico,1979,15181000000.0,-1332000000.0,134531900898.926,17032000000.0,,-1851000000.0,134.53190089892598,-1.332,-1.851
Mexico,1980,20875000000.0,-2090000000.0,205577055465.993,25854000000.0,,-4979000000.0,205.577055465993,-2.09,-4.979
Mexico,1981,26061000000.0,-3078000000.0,263797827860.494,33444000000.0,,-7383000000.0,263.797827860494,-3.078,-7.383
Mexico,1982,26218000000.0,-1901000000.0,184602611609.517,21101000000.0,,5117000000.0,184.602611609517,-1.901,5.117
Mexico,1983,27217000000.0,-2192000000.0,156167000432.994,13502000000.0,,13715000000.0,156.167000432994,-2.192,13.715
Mexico,1984,30192000000.0,-1542000000.0,184230754105.394,17402000000.0,,12790000000.0,184.230754105394,-1.542,12.79
Mexico,1985,27741000000.0,-1984000000.0,195241069482.077,20058000000.0,,7683000000.0,195.241069482077,-1.984,7.683
Mexico,1986,22043000000.0,-2400000000.0,134556034672.991,17627000000.0,,4416000000.0,134.556034672991,-2.4,4.416
Mexico,1987,27529000000.0,-2634000000.0,147542558208.888,18616000000.0,,8913000000.0,147.542558208888,-2.634,8.913
Mexico,1988,28968000000.0,-2879000000.0,181611150496.787,26554000000.0,,2414000000.0,181.611150496787,-2.879,2.414
Mexico,1989,33051000000.0,-3174000000.0,221403098266.77,33318000000.0,,-267000000.0,221.40309826677,-3.174,-0.267
Mexico,1990,38484000000.0,-2634000000.0,261253675692.838,41594000000.0,,-3110000000.0,261.253675692838,-2.634,-3.11
Mexico,1991,39774000000.0,-4762000000.0,313139656145.745,49143000000.0,11.91,-9369000000.0,313.139656145745,-4.762,-9.369
Mexico,1992,41534000000.0,-4393000000.0,363157832923.734,60152000000.0,,-18618000000.0,363.157832923734,-4.393,-18.618
Mexico,1993,44960000000.0,-4389000000.0,530160763983.506,60970000000.0,,-16010000000.0,530.160763983506,-4.389,-16.01
Mexico,1994,50737270000.0,-10972500000.0,553618247900.74,71922410000.0,,-21185140000.0,553.61824790074,-10.9725,-21.18514
Mexico,1995,63142290000.0,-9526290000.0,380157469866.849,55989580000.0,7.25,7152710000.0,380.157469866849,-9.52629,7.15271
Mexico,1996,75370878000.0,-9185600000.0,432157945024.428,68934993000.0,14.02,6435885000.0,432.157945024428,-9.1856,6.435885
Mexico,1997,84319218000.0,-12829800000.0,523449530464.257,85126414000.0,13.08,-807196000.0,523.449530464257,-12.8298,-0.807196
Mexico,1998,129200335000.0,-12756764558.0,557461102630.658,138381038000.0,13.05,-9180703000.0,557.4611026306579,-12.756764558,-9.180703
Mexico,1999,148095816000.0,-13941043232.0,631249359702.389,156446137000.0,6.59,-8350321000.0,631.249359702389,-13.941043232,-8.350321
Mexico,2000,179876114959.0,-18382284821.0,742061329643.37,191817882000.0,15.15,-11941767041.0,742.06132964337,-18.382284821,-11.941767041
Mexico,2001,171480742850.0,-25656063323.0,796064590656.176,185590189335.0,15.24,-14109446485.0,796.064590656176,-25.656063323,-14.109446485
Mexico,2002,176849075753.0,-23196603711.0,810666116505.478,189043365362.0,5.03,-12194289609.0,810.666116505478,-23.196603711,-12.194289609
Mexico,2003,180827464407.0,-16996504829.0,765549967703.273,191598050428.0,15.44,-10770586021.0,765.549967703273,-16.996504829,-10.770586021
Mexico,2004,205549766653.0,-20583663466.0,819459227375.022,220517908465.0,3.0,-14968141812.0,819.459227375022,-20.583663466,-14.968141812
Mexico,2005,234082764566.0,-19326831128.0,917571853529.104,248648549979.0,3.0,-14565785413.0,917.571853529104,-19.326831128,-14.565785413
Mexico,2006,270740251499.0,-15452607016.0,1020265057882.01,284731258443.0,2.39,-13991006944.0,1020.26505788201,-15.452607016,-13.991006944
Mexico,2007,295280779345.0,-22687607692.0,1102355554971.95,313976600860.0,2.41,-18695821515.0,1102.35555497195,-22.687607692,-18.695821515
Mexico,2008,316237593008.0,-29065962047.0,1161553459715.1,343107139775.0,1.87,-26869546767.0,1161.5534597151002,-29.065962047,-26.869546767
Mexico,2009,250818245588.0,-7989069732.0,943437415024.633,265638563306.0,1.61,-14820317718.0,943.4374150246331,-7.989069732,-14.820317718
Mexico,2010,320979993449.0,-12630017166.0,1105424238731.09,334603584586.0,5.37,-13623591137.0,1105.42423873109,-12.630017166,-13.623591137
Mexico,2011,373594340249.0,-12321955893.0,1229013703416.76,389574922163.0,5.37,-15980581914.0,1229.01370341676,-12.321955893,-15.980581914
Mexico,2012,396157428514.0,543208943.0,1255110424817.79,410738531116.0,5.17,-14581102602.0,1255.11042481779,0.543208943,-14.581102602
Mexico,2013,408130762236.0,-32895812380.0,1327436290282.67,424038310164.0,4.87,-15907547928.0,1327.43629028267,-32.89581238,-15.907547928
Mexico,2014,428907843992.0,-22844088740.0,1364507717614.13,445471308768.0,1.02,-16563464776.0,1364.50771761413,-22.84408874,-16.563464776
Mexico,2015,413808577565.0,-25271572231.0,1213294467716.88,439616341565.0,4.45,-25807764000.0,1213.2944677168798,-25.271572231,-25.807764
Mexico,2016,408420912900.0,-31029862696.0,1112233497452.7,432088168368.0,4.35,-23667255468.0,1112.2334974527,-31.029862696,-23.667255468
Mexico,2017,447850514897.0,-30070121788.0,1190721475906.0,470519306317.0,1.24,-22668791420.0,1190.721475906,-30.070121788,-22.66879142
Mexico,2018,491303164650.0,-25611878334.0,1256300182879.73,518913979145.0,1.21,-27610814495.0,1256.30018287973,-25.611878334,-27.610814495
Mexico,2019,505102177921.0,-23861975397.0,1304106203694.81,509367828936.0,,-4265651015.0,1304.1062036948101,-23.861975397,-4.265651015
Mexico,2020,445859223696.0,-26494379287.0,1121064767261.88,424147550220.0,,21711673476.0,1121.06476726188,-26.494379287,21.711673476
Mexico,2021,537713908105.0,-35626215073.0,1316569466932.59,560842107959.0,,-23128199854.0,1316.56946693259,-35.626215073,-23.128199854
Mexico,2022,630346513313.0,-21780459839.0,1464312692331.58,672914471574.0,1.62,-42567958261.0,1464.3126923315801,-21.780459839,-42.567958261
Mexico,2023,649728873247.0,-29859810602.0,1789114434843.46,674694995673.0,,-24966122426.0,1789.11443484346,-29.859810602,-24.966122426
Morocco,1975,1998443343.41935,,8984853005.08058,2961555506.24851,,-963112162.82916,8.98485300508058,,-0.96311216282916
Morocco,1976,1696417712.41487,-38014962.7431903,9584297284.28316,3479047929.62232,,-1782630217.2074502,9.58429728428316,-0.0380149627431903,-1.7826302172074502
Morocco,1977,1840039304.51859,-7994056.27289948,11049783871.8144,4075710375.50614,,-2235671070.9875503,11.0497838718144,-0.00799405627289948,-2.2356710709875505
Morocco,1978,2138237862.27532,-11759988.2428342,13236946233.5759,3936796064.14876,,-1798558201.8734398,13.2369462335759,-0.0117599882428342,-1.7985582018734398
Morocco,1979,2672302676.42898,-7437548.63717074,15911994817.3107,4716346215.679,,-2044043539.25002,15.911994817310699,-0.00743754863717074,-2.04404353925002
Morocco,1980,3232785949.09568,-89416222.5895139,21728516153.0907,5207309523.49424,,-1974523574.3985596,21.7285161530907,-0.0894162225895139,-1.9745235743985596
Morocco,1981,3047582835.74221,-58581335.9912382,17788185478.944,5275606980.83471,,-2228024145.0925,17.788185478944,-0.0585813359912382,-2.2280241450925002
Morocco,1982,2919298409.21552,-79528177.1036931,17692276734.171,5149407960.0648,,-2230109550.8492804,17.692276734171003,-0.0795281771036931,-2.2301095508492805
Morocco,1983,2920412844.33986,-46123623.5045972,16251408127.5735,4177703447.25024,,-1257290602.91038,16.251408127573498,-0.0461236235045972,-1.2572906029103799
Morocco,1984,2999628380.72748,-46989196.5550045,14824667954.3674,4351419035.24464,,-1351790654.5171604,14.8246679543674,-0.0469891965550045,-1.3517906545171605
Morocco,1985,3144813417.36127,-19975166.8598062,14991283215.7408,4344019081.52684,,-1199205664.1655703,14.9912832157408,-0.019975166859806198,-1.1992056641655702
Morocco,1986,3560935916.90761,-549182.496104443,19462085540.2231,4637113936.27388,,-1076178019.36627,19.4620855402231,-0.000549182496104443,-1.07617801936627
Morocco,1987,4177181497.08855,-59574900.7832664,21765195948.189,5005368320.62781,,-828186823.5392594,21.765195948189,-0.0595749007832664,-0.8281868235392594
Morocco,1988,5387524896.00019,-84661627.5741094,25705296183.5037,5489849740.83797,,-102324844.83778,25.7052961835037,-0.0846616275741094,-0.10232484483778
Morocco,1989,4980539582.34422,-167056032.101148,26314313191.1826,6231692657.74209,,-1251153075.39787,26.3143131911826,-0.167056032101148,-1.2511530753978701
Morocco,1990,6238558823.79704,-165122977.794539,30179954774.9899,7782537527.26016,,-1543978703.4631205,30.1799547749899,-0.165122977794539,-1.5439787034631205
Morocco,1991,6117348433.07625,-294720641.35622,32285573573.9185,7690302128.85701,,-1572953695.7807598,32.2855735739185,-0.29472064135622,-1.5729536957807597
Morocco,1992,6377113743.1738,-390026792.381008,33711069430.78,8286253898.07183,,-1909140154.8980293,33.71106943078,-0.390026792381008,-1.9091401548980294
Morocco,1993,6067293748.92626,-468344575.783861,31655473663.8348,7675581494.24145,45.44,-1608287745.3151903,31.6554736638348,-0.46834457578386096,-1.6082877453151903
Morocco,1994,6458202823.84057,-527018385.335197,35604137422.5796,8280273810.50049,,-1822070986.6599197,35.6041374225796,-0.527018385335197,-1.8220709866599198
Morocco,1995,7566067408.56004,-320131674.740051,39030285468.3841,9764601543.49757,,-2198534134.9375296,39.0302854683841,-0.320131674740051,-2.1985341349375296
Morocco,1996,8177950370.44948,-327104246.838456,43161571527.6353,9410643470.42576,,-1232693099.9762802,43.1615715276353,-0.32710424683845596,-1.2326930999762802
Morocco,1997,7863037816.30799,-1070734311.78126,39147844526.0838,8980061102.84619,17.31,-1117023286.5381994,39.1478445260838,-1.07073431178126,-1.1170232865381995
Morocco,1998,8280045489.49229,-312772796.610309,46497608724.9865,9735105353.88279,,-1455059864.3905,46.497608724986506,-0.312772796610309,-1.4550598643905002
Morocco,1999,8817554465.02312,-831461799.156384,46266428648.1433,10152870691.0481,,-1335316226.0249786,46.266428648143304,-0.831461799156384,-1.3353162260249787
Morocco,2000,8850886528.09601,-368034434.706865,43017455401.8445,10944107079.8945,25.42,-2093220551.7984905,43.0174554018445,-0.36803443470686503,-2.0932205517984905
Morocco,2001,9547663336.42249,-2727503157.35459,43831480207.6444,10659078693.8837,24.8,-1111415357.4612103,43.831480207644404,-2.72750315735459,-1.1114153574612102
Morocco,2002,10522628112.547,-452026889.078771,47077192187.6418,11637541872.4055,24.49,-1114913759.8584995,47.0771921876418,-0.452026889078771,-1.1149137598584995
Morocco,2003,12333845068.841,-2300216340.41545,58029363354.2757,14062259761.8946,24.88,-1728414693.0536003,58.0293633542757,-2.3002163404154503,-1.7284146930536004
Morocco,2004,14498316961.7924,-862403291.0284,66114145451.0067,17725947212.893,,-3227630251.100601,66.11414545100669,-0.8624032910284,-3.227630251100601
Morocco,2005,16592106518.6742,-1596494477.92054,68852658068.6673,20543275513.2606,13.54,-3951168994.586401,68.8526580686673,-1.5964944779205401,-3.951168994586401
Morocco,2006,19415061368.5585,-2009915949.59256,75883823300.8545,23855805484.1881,10.82,-4440744115.629601,75.8838233008545,-2.00991594959256,-4.440744115629601
Morocco,2007,23949506257.5875,-2193821739.53846,86947913286.728,31370099894.1249,10.04,-7420593636.537399,86.947913286728,-2.1938217395384596,-7.420593636537399
Morocco,2008,30553936978.4759,-2150359074.57182,101822906949.063,43328664801.5334,8.85,-12774727823.057503,101.822906949063,-2.1503590745718197,-12.774727823057503
Morocco,2009,23998812767.2247,-1491300236.00916,101154952240.881,34925722182.9106,7.62,-10926909415.685898,101.154952240881,-1.49130023600916,-10.926909415685898
Morocco,2010,27045459856.5698,-660647769.957621,100865329473.44,36998738043.2765,13.01,-9953278186.706696,100.86532947344,-0.660647769957621,-9.953278186706696
Morocco,2011,31844811122.7425,-2273339953.13493,110080631332.375,45907434598.3702,11.71,-14062623475.6277,110.080631332375,-2.27333995313493,-14.062623475627701
Morocco,2012,32338623017.3005,-2482391450.72453,106937392311.129,47013403992.7666,4.11,-14674780975.466103,106.937392311129,-2.4823914507245304,-14.674780975466103
Morocco,2013,32614403876.4055,-2916210628.14207,115739287305.08,47424822337.3541,,-14810418460.948605,115.73928730508,-2.91621062814207,-14.810418460948604
Morocco,2014,36213462302.8064,-3094163538.98726,119130841411.664,49903788733.2163,3.02,-13690326430.409904,119.13084141166401,-3.0941635389872597,-13.690326430409904
Morocco,2015,33292321658.95,-2596320889.57118,110413823841.592,41220163682.4751,3.42,-7927842023.525097,110.41382384159199,-2.59632088957118,-7.927842023525097
Morocco,2016,34394352740.4223,-1574253170.02358,111572947004.917,45133602347.7128,3.78,-10739249607.290497,111.57294700491701,-1.57425317002358,-10.739249607290496
Morocco,2017,38836212339.6926,-1667949424.60087,118540573367.844,49387646104.2488,3.86,-10551433764.556206,118.54057336784399,-1.66794942460087,-10.551433764556206
Morocco,2018,43253418108.9929,-2763517824.5115,127341147581.818,55384900492.3572,,-12131482383.364304,127.34114758181799,-2.7635178245114997,-12.131482383364304
Morocco,2019,44047981175.821,-827687174.65304,128920266409.458,54097359884.7378,3.6,-10049378708.916801,128.92026640945798,-0.8276871746530401,-10.049378708916802
Morocco,2020,37545355746.7581,-959416206.844704,121353645057.144,46358266018.647,3.61,-8812910271.8889,121.35364505714399,-0.9594162068447041,-8.812910271888901
Morocco,2021,47090235115.0489,-1621385378.9319,142022058447.231,60215162159.35,4.23,-13124927044.301102,142.022058447231,-1.6213853789319,-13.124927044301101
Morocco,2022,58575108623.129,-1654898394.16521,130951926351.241,73809723879.5256,,-15234615256.396606,130.95192635124099,-1.65489839416521,-15.234615256396607
Morocco,2023,61746152564.184,-260042951.581562,144417103249.646,73758863753.1623,,-12012711188.978294,144.417103249646,-0.260042951581562,-12.012711188978294
Netherlands,1975,42030401814.3698,1286458749.81246,100397061693.97,39276470470.9542,,2753931343.415596,100.39706169397,1.28645874981246,2.753931343415596
Netherlands,1976,46872659200.4516,1771410914.19437,109329386564.427,43925597802.108,,2947061398.3435974,109.329386564427,1.7714109141943701,2.9470613983435974
Netherlands,1977,51580231333.0544,2433083574.15872,127203923857.412,50458571920.106,,1121659412.9483948,127.20392385741201,2.43308357415872,1.1216594129483948
Netherlands,1978,59470971580.974,2303539297.04851,156089077205.133,59771072174.6156,,-300100593.64160156,156.089077205133,2.30353929704851,-0.3001005936416016
Netherlands,1979,74366078975.8618,4566903450.3759,179933827309.678,75545758291.3716,,-1179679315.5097961,179.933827309678,4.5669034503759,-1.1796793155097962
Netherlands,1980,86364856866.2336,3639627537.5751,195439301706.939,87607156726.3862,,-1242299860.1526031,195.439301706939,3.6396275375751,-1.2422998601526032
Netherlands,1981,80564720970.44,2727544887.23951,164375775854.456,75665761493.4151,,4898959477.024902,164.37577585445598,2.7275448872395103,4.898959477024903
Netherlands,1982,77768606805.8408,2035387416.16458,158712765536.024,71818065514.6969,,5950541291.143906,158.712765536024,2.03538741616458,5.950541291143906
Netherlands,1983,74323137050.8225,2477380287.80026,153671294108.563,69368000487.8772,,4955136562.945297,153.671294108563,2.47738028780026,4.955136562945297
Netherlands,1984,75172758071.3387,3127446406.40601,144124462912.088,69085046786.7505,,6087711284.588196,144.124462912088,3.12744640640601,6.087711284588196
Netherlands,1985,78150510727.5954,1199916227.86196,144057523221.868,72598008948.0943,,5552501779.501099,144.05752322186802,1.19991622786196,5.552501779501099
Netherlands,1986,91783512351.3408,964337706.463303,201157708220.903,85587165641.0987,,6196346710.242111,201.157708220903,0.964337706463303,6.1963467102421115
Netherlands,1987,108519589260.709,5628949981.92473,245406949521.323,103607410157.426,,4912179103.283005,245.40694952132299,5.62894998192473,4.9121791032830044
Netherlands,1988,121668003973.309,2335661329.544,262295966105.474,113783424621.585,,7884579351.723999,262.295966105474,2.335661329544,7.884579351723999
Netherlands,1989,128032098294.42,6299501847.56399,258716904291.801,118875642580.764,,9156455713.65599,258.716904291801,6.29950184756399,9.15645571365599
Netherlands,1990,153467606548.02,3042424071.202,318799003993.707,141815769423.943,,11651837124.076996,318.79900399370695,3.0424240712020003,11.651837124076996
Netherlands,1991,157271861092.423,7211031055.54214,327982316124.47,146107155388.449,,11164705703.973999,327.98231612446995,7.21103105554214,11.164705703973999
Netherlands,1992,168842942259.646,6589407892.01833,363497050125.313,156711722585.125,,12131219674.520996,363.49705012531297,6.58940789201833,12.131219674520995
Netherlands,1993,160440177021.11,3573816176.90995,354070495965.828,143616972594.269,,16823204426.840973,354.070495965828,3.5738161769099497,16.823204426840974
Netherlands,1994,177926115875.868,10454808423.1068,379688232231.505,159021272120.551,,18904843755.317017,379.688232231505,10.4548084231068,18.904843755317017
Netherlands,1995,235119214986.763,7981555641.77194,452967334614.329,210159942722.206,,24959272264.557007,452.967334614329,7.981555641771941,24.959272264557008
Netherlands,1996,235645307320.079,15332480399.2896,451372549019.608,210919644822.916,,24725662497.163025,451.37254901960796,15.3324803992896,24.725662497163025
Netherlands,1997,230653583932.439,13465857789.9134,417506211881.635,206441022292.304,,24212561640.13501,417.506211881635,13.4658577899134,24.21256164013501
Netherlands,1998,240075330348.923,-680850443.04181,438612530548.767,217169658490.001,,22905671858.921997,438.61253054876704,-0.6808504430418101,22.905671858922
Netherlands,1999,241957031399.71,15991444386.5939,447778514140.155,223448170589.527,,18508860810.182983,447.77851414015504,15.991444386593901,18.508860810182984
Netherlands,2000,247132511589.767,11403571485.5211,417649282153.726,231354396376.328,2.41,15778115213.438995,417.649282153726,11.403571485521098,15.778115213438996
Netherlands,2001,247715743201.99,-1219014432.52444,432536219668.898,230988837998.481,3.37,16726905203.509003,432.536219668898,-1.21901443252444,16.726905203509002
Netherlands,2002,260345355171.317,6306794973.96276,475529972122.746,242825528734.352,2.45,17519826436.964996,475.52997212274596,6.30679497396276,17.519826436964998
Netherlands,2003,322281050659.684,24216103338.9294,582435617081.96,286403126658.225,2.52,35877924001.459045,582.43561708196,24.2161033389294,35.87792400145904
Netherlands,2004,410335990684.993,11576218168.254,661224886143.245,363105108048.088,2.24,47230882636.90497,661.224886143245,11.576218168254,47.230882636904965
Netherlands,2005,446165404233.216,56697560545.1102,688133699635.797,391758730613.671,2.46,54406673619.54498,688.133699635797,56.6975605451102,54.40667361954498
Netherlands,2006,499217848874.764,148154104921.395,737593995289.411,440948557095.773,2.3,58269291778.99097,737.593995289411,148.154104921395,58.26929177899097
Netherlands,2007,592754332677.184,-137408447691.046,853499460872.552,521413829909.779,2.24,71340502767.40497,853.499460872552,-137.408447691046,71.34050276740497
Netherlands,2008,673373055363.932,77059380534.7692,957901566041.406,595470484409.908,1.72,77902570954.02405,957.901566041406,77.05938053476919,77.90257095402404
Netherlands,2009,541700895799.534,103236836613.274,878954223140.234,470533103846.773,1.85,71167791952.76099,878.954223140234,103.23683661327401,71.167791952761
Netherlands,2010,590669598432.466,114762560803.607,852464982433.335,517998967181.961,2.13,72670631250.50494,852.464982433335,114.76256080360699,72.67063125050494
Netherlands,2011,686231359629.555,30538327761.0121,913140741332.687,607958116848.495,1.59,78273242781.06006,913.140741332687,30.5383277610121,78.27324278106006
Netherlands,2012,673107293136.345,62932813415.2142,845689017065.625,590444377252.32,1.46,82662915884.02502,845.689017065625,62.932813415214206,82.66291588402503
Netherlands,2013,710591659611.34,79960218554.8467,883951539006.669,621402885885.281,1.49,89188773726.05896,883.9515390066689,79.96021855484669,89.18877372605895
Netherlands,2014,733447325812.203,30599136345.108,901556501756.467,634019504257.941,2.03,99427821554.26196,901.556501756467,30.599136345108,99.42782155426197
Netherlands,2015,651578705935.125,32510957478.5315,775743675302.734,591887591189.022,2.02,59691114746.10303,775.743675302734,32.5109574785315,59.691114746103025
Netherlands,2016,644642998256.836,111971868505.85,797163949289.885,558233705851.215,2.09,86409292405.6211,797.163949289885,111.97186850585001,86.40929240562109
Netherlands,2017,722989764124.084,13312552543.5871,848233537845.884,632231792907.906,1.96,90757971216.17798,848.233537845884,13.312552543587099,90.75797121617798
Netherlands,2018,809065319302.866,17921235466.9247,929733599796.862,710953979927.949,1.83,98111339374.91699,929.7335997968621,17.921235466924703,98.111339374917
Netherlands,2019,792513285251.208,7193634003.43504,928903005576.469,699937301705.728,1.84,92575983545.47998,928.903005576469,7.19363400343504,92.57598354547999
Netherlands,2020,757958840522.183,-21060129784.6884,932560861701.17,662207550551.054,1.48,95751289971.12903,932.5608617011701,-21.0601297846884,95.75128997112903
Netherlands,2021,910794627175.974,172791723124.315,1054472123449.6,808111392747.186,1.39,102683234428.78796,1054.4721234496,172.791723124315,102.68323442878797
Netherlands,2022,1007165526343.06,155871906581.779,1046540797548.64,915293586274.354,1.33,91871940068.70605,1046.54079754864,155.871906581779,91.87194006870605
Netherlands,2023,1022037291694.67,-23487737097.8576,1154361305398.06,893131909270.139,,128905382424.531,1154.36130539806,-23.4877370978576,128.905382424531
Niger,1975,162421393.880531,-16242605.995522,1048690933.21027,234964857.084317,,-72543463.20378599,1.04869093321027,-0.016242605995522,-0.07254346320378599
Niger,1976,195011105.304183,-11299411.6554636,1064517601.29025,302041643.485102,,-107030538.18091899,1.06451760129025,-0.0112994116554636,-0.107030538180919
Niger,1977,222667981.893471,-16509301.4269248,1291458041.46193,370637073.306932,,-147969091.41346097,1.29145804146193,-0.0165093014269248,-0.14796909141346096
Niger,1978,319167425.677882,-49415955.732055,1774365589.70815,573966924.083941,,-254799498.40605897,1.7743655897081498,-0.049415955732055004,-0.254799498406059
Niger,1979,520633433.34916,-35572308.7147006,2109277665.69912,769381040.502546,,-248747607.15338594,2.10927766569912,-0.0355723087147006,-0.24874760715338592
Niger,1980,616642721.271706,-53355848.7373426,2508524720.71895,956339573.904352,,-339696852.63264596,2.50852472071895,-0.0533558487373426,-0.339696852632646
Niger,1981,524466338.594371,5516475.86590063,2170893414.3888,785904605.431893,,-261438266.83752197,2.1708934143888,0.0055164758659006306,-0.26143826683752197
Niger,1982,423132544.977369,-24932574.8755759,2017612215.97935,728275856.08731,,-305143311.10994095,2.01761221597935,-0.0249325748755759,-0.305143311109941
Niger,1983,375562203.05803,553709.803689677,1803099561.20046,485314833.957146,,-109752630.89911598,1.8030995612004599,0.0005537098036896771,-0.10975263089911598
Niger,1984,334628148.391581,-1183183.68954881,1461243326.12882,394114596.442726,,-59486448.05114502,1.46124332612882,-0.00118318368954881,-0.059486448051145016
Niger,1985,297985837.051823,11325215.7918616,1440581652.39853,473097089.324138,,-175111252.27231497,1.44058165239853,0.011325215791861598,-0.17511125227231497
Niger,1986,398529157.555303,11819030.3947733,1904096998.30009,515547087.610958,,-117017930.055655,1.9040969983000902,0.0118190303947733,-0.117017930055655
Niger,1987,531512700.895971,-4638370.74884019,2233006104.92776,641352913.801253,,-109840212.90528196,2.2330061049277603,-0.00463837074884019,-0.10984021290528197
Niger,1988,467019747.680123,-2225965.97229295,2280356192.76273,667262677.573782,,-200242929.893659,2.28035619276273,-0.00222596597229295,-0.200242929893659
Niger,1989,422487440.660179,799352.243842389,2179567114.33391,617027833.808644,,-194540393.14846504,2.17956711433391,0.000799352243842389,-0.19454039314846502
Niger,1990,532837907.868942,-40794845.6480554,3512356507.88599,728496701.649222,,-195658793.78028,3.51235650788599,-0.0407948456480554,-0.19565879378028
Niger,1991,401078443.905385,-12544889.5064046,3285796874.97125,621104958.896072,,-220026514.990687,3.28579687497125,-0.012544889506404599,-0.220026514990687
Niger,1992,404984210.678334,-15659721.9416927,3386232579.22522,597578011.677999,,-192593800.99966502,3.3862325792252204,-0.0156597219416927,-0.19259380099966503
Niger,1993,336877140.222527,40104169.2021995,3052673849.25181,497749385.702255,,-160872245.47972798,3.05267384925181,0.040104169202199495,-0.16087224547972798
